source,review,sentiment,prediction,id
expedia,Beautiful room and comfortable beds. Great location for shopping. My daughter and I had a wonderful time. The staff made it very easy to check in and out. Also told me I could park across the street in the parking garage instead of paying extra for the valet to park it in the same garage. They even put it on your hotel bill for you. We will definitely stay there again.,nan,1,ex3754
expedia,"Very nice hotel, convenient location and will be returning!",nan,1,ex3755
expedia,Hotel was overbooked and had no rooms. They made arrangements at a nearby hotel and sent me off with a voucher and cover letter to cover the 1 night stay. I chose to walk even though it was frigid. The Conrad had no cabs waiting and the Bellman was absent. The staff was apologetic and very effective.,nan,1,ex3756
expedia,The Conrad is everything that one looks for in a fine hotel. Great staff. Superb location. Wonderful rooms. I would recommend to anyone.,nan,1,ex3757
expedia,Great place to stay and super close to Mich Ave for shopping. Hotel bar a bit pricey. No other complaints!,nan,1,ex3758
expedia,We traveled to Chicago for a weekend get-away and stayed at the Conrad Chicago.,nan,1,ex3759
expedia,"The staff was great, the presentation of the hotel was amazing and I couldn't get enough of the attached shopping center. I look forward to returning soon.",nan,1,ex3760
expedia,We got a large corner room with deep soaker tub. We were also given two vouchers for breakfast. It was the perfect weekend trip. Nothing negative to say.,nan,1,ex3761
expedia,"Great property, very comfortable. Excellent staff. Had a little trouble with a broken bathroom door. I reported in and didn't get any response but otherwise a great property!",nan,1,ex3762
expedia,This is Absolutely the Best Hotel I've ever Visited! If you are looking for the Best then you are looking for Conrad!,nan,1,ex3763
expedia,Beautiful stay...loved it & would like to come again & again.,nan,1,ex3764
expedia,Great experience - I have already recommended to friend,nan,1,ex3765
expedia,Great. Everything was top shelf,nan,1,ex3766
expedia,The location of the hotel couldn't have been more central in terms of the Chicago city. I was extremely appreciative of the staff's helpfulness and generosity throughout the duration of the stay.,nan,1,ex3767
expedia,"The customer service was great. The rooms were clean and very comfortable. The food was good. One draw back - room service and the restuarant are highly over priced. I ordered two waffles, coffee and a juice and the bill was $60.00 with tip! Otherwise it really is a fantastic hotel.",nan,1,ex3768
expedia,The hotel did not have Comcast channel for the Hawks game. Everything else was great. Location was excellent.,nan,1,ex3769
expedia,I had a great experience!! The check-in/check-out service was really fast and easy,nan,1,ex3770
expedia,"Rooms were great, and the beds were comfortable. Small hotel bar, but very nice.",nan,1,ex3771
expedia,Room 1528. Beds were terrible. Mattresses need to be replaced.,nan,1,ex3772
expedia,Shopping and dinner in 10 degrees weather and didn't need a coat,nan,1,ex3773
expedia,"The hotel was beautiful. Found a GREAT rate thru hotels.com. The woman who checked us in was rude but all other staff was amazing and pleasant. I just wasn't expecting the $100+ fee for incidentals/per night. I think that's excessive. Most hotels have a flat rate that doesn't exceed $100....I just I should've inquired. Otherwise everything was great! I love Chicago. Many tourist attractions were in walking distance. I will be back in Chicago for vacation ASAP and if the price is right, I'll stay at the Conrad P.S. I really like that they provided qtips and cotton balls in the bathrooms! lol",nan,1,ex3774
expedia,"It is a great hotel, overall the staff was very service oriented, helped a lot on recomendations on the area attractions and restaurants, except for the bar tender that was rude to us and in a bad mood all time we spent at the bar, and we received the same comments from a couple that were sitting next to us. Room is very nice and comfortable with a great bathroom. Bose system in-room was a great feature!!! WiFi included throughout the hotel and room.",nan,1,ex3775
expedia,"Well located close to shopping. Self parking is across the street. Large, nicely finished room. Comfortable bed. Overall an above average overnigHt experience.",nan,1,ex3776
expedia,"Good location, close to stores, a mall on the first 4 floors. Nice clean rooms. Good environment.",nan,1,ex3777
expedia,Awesome hotel and staff. Everything about is perfect!!!,nan,1,ex3778
expedia,"The hotel is in good shape in general and well located. Although the restaurant is weak in terms of service quality and variety of choices, the overall service quality of the hotel is very good. It has 2 entrances, one for cars and one for the pedestrians (via a small shopping mall), which makes it convenient as the weather in Chicago is not welcoming in winter. The shops, cafes, restaurants and other points of interest makes it perfect for staying. As a usual Conrad guest, I would recommend it highly.",nan,1,ex3779
expedia,"Great hotel close to tons of restaurants, eately, and the parks.",nan,1,ex3780
expedia,"Great location, lounge, room, etc.",nan,1,ex3781
expedia,I stayed there for two nights. Everything was fine except the WIFI. I needed the help of a call center clerk in order to access the WIFI. It took almost one our.,nan,1,ex3782
expedia,"Caught a deal on expedia and had wanted to try this hotel for some time but it's usually price prohibitive (on weekends). Booked king room. Check-in was super quick and hotel staff? Amazing and helpful. Room was nice size, no view, but we didn't expect or need one. Bathroom was huge. Awesome huge. Loved it. Huge tub, nice separate shower. Room temp was adjustable and stayed comfortable. Bed was super comfy. Black out drapes-loved. Checkout was perfect. Can't wait to stay again. Oh and location could not be more perfect.",nan,1,ex3783
